"","groupWnt1.OVX.b1","groupWnt1.OVX.b2","groupWnt1.OVX.b3","groupWnt1.OVX.b4","AveExpr","F","P.Value","adj.P.Val"
"Seh1l",-0.0400290323912414,-0.0975108192111812,-0.0465449147732937,-0.0308555070451896,0.0521106839760745,0.646267593626327,0.63521940899873,0.973214410809784
"Lrrc30",-0.0611168392984932,0.0280963398547209,-0.0692450439825261,-0.00713389139481017,0.0273143079576422,0.646260052716865,0.635224435124377,0.973214410809784
"Gm45337",0.051283899447771,0.066330184756425,0.101917940144073,0.0487029425576967,0.0370290122395866,0.646240112994482,0.635237725341984,0.973214410809784
"Lrrc72",-0.0591754371638766,0.135095950741027,0.106118864014243,-0.0596372681500669,0.0528216410738741,0.646186781349422,0.635273272668938,0.973214410809784
"Ctu2",-0.10327587868204,-0.0058845623614371,-0.0104370184024909,-0.000859994521850036,0.0417997638626057,0.646085948545276,0.635340484033455,0.973214410809784
"Arhgap5",-0.00478126293178798,0.058442909033694,0.115961623427694,-0.0367115316077063,0.0249594090408931,0.646022120272702,0.635383031542431,0.973214410809784
"Ass1",0.0822220060213746,0.0182242246951588,0.0571422328377691,0.0125804452656939,0.0282620537009729,0.646013437091775,0.635388819812453,0.973214410809784
"Gm32742",-0.102065348999026,0.017950338104198,0.0254526761070846,-0.0472407722390656,0.046911344409148,0.645955775488975,0.635427258165425,0.973214410809784
"Ptpn2",-0.130530224799169,0.0189712111668851,0.0776847295533835,-0.0168505616335224,0.0495648584983974,0.645862818695769,0.635489227615515,0.973229569332512
"Dkk4",0.115191946131686,-0.107720950430745,0.0498519522395331,0.0466244808486227,0.0564766171106681,0.645484594347509,0.635741403567698,0.973233657602499
"Vmn2r83",-0.0778319425606615,0.0698816584245704,0.102719113377106,-0.0359253099887215,0.027219706764022,0.645428253035885,0.635778972971089,0.973233657602499
"Pex1",-0.0833636673308613,0.0250452991682647,0.0735591528482084,-0.041523046138275,0.0284635725701581,0.645407632212762,0.635792723606014,0.973233657602499
"Rasgef1b",-0.0593736506159659,0.000142170477879107,0.129625796718475,0.0982176178600468,0.0810628836617338,0.645401845304432,0.635796582533217,0.973233657602499
"Hap1",0.0893617702546971,0.0202605770891657,0.0872359656167768,-0.0112370325751521,0.0388651442149612,0.645367050356663,0.635819785372545,0.973233657602499
"Adh4",-0.0637375509631104,0.0902643943573352,0.0344976882303236,-0.0900901020214119,0.0334336740666062,0.645197218694964,0.635933043299948,0.973233657602499
"Olfr361",-0.0976836506099049,0.0221836682398421,-0.0188523580958554,-0.0456638336483909,0.0176620868044955,0.645115783124166,0.635987355174393,0.973233657602499
"Wfikkn2",0.0757351732186729,-0.153724456156173,-0.0329716221720515,-0.00101695065080547,0.0617356903257227,0.644992399336658,0.636069648337358,0.973233657602499
"Kbtbd8",0.0872925914677928,-0.0944921174700799,0.0194008238380916,0.0544130765790029,0.0319346545015783,0.644800647338599,0.636197552305264,0.973233657602499
"4931414P19Rik",0.00335428942227297,-0.0792727334495807,-0.0603603818042857,-0.0480659963212098,0.0319829003206097,0.644793252826614,0.636202484928368,0.973233657602499
"Fpr3",0.0914722220238524,-0.0500476614152345,-0.0166374013097019,-0.0422895608966058,0.0363574268618719,0.644780791215509,0.636210797684335,0.973233657602499
"Fhod1",0.0281661911440451,0.131261347353559,0.106279801291998,-0.0473184802915751,0.0551798889468098,0.644725109537558,0.636247941923087,0.973233657602499
"Anapc1",-0.147894482628734,0.067234540675509,0.0748419312498586,-0.0478638186541002,0.0707079484909331,0.64460030597364,0.636331200338663,0.973233657602499
"Sebox",0.0319871364215823,0.061257851821756,0.0944106007847293,0.0593180726033051,0.056536817169399,0.644529406653471,0.636378500985524,0.973233657602499
"Gcc1",0.0410977191046005,-0.115735278896058,-0.0325130115411612,0.0335799852924933,0.0323886832803086,0.644447276633625,0.636433296572501,0.973233657602499
"Ahcyl",0.063895909785223,-0.0682472842080836,0.0840574958620668,0.0266530085346403,0.046930986165274,0.644415783991066,0.636454308534247,0.973233657602499
"1700001F09Rik",-0.0418534078673818,-0.107485934918969,-0.0926032150005435,0.0218223454132725,0.0655074890565695,0.644254291142338,0.636562062756141,0.973233657602499
"Slc25a51",-0.0668678533597536,0.0834864230651561,0.0729571183684392,-0.0955467574615262,0.0613615956882805,0.644172403962211,0.636616704750802,0.973233657602499
"Dtx3",0.000951855565836202,0.0932173804839402,0.0592375438871671,0.00407058923882463,0.0332383448828902,0.644144659229142,0.636635218932495,0.973233657602499
"Dmac2",-0.0592086477651778,0.0344316642306154,0.137879555922659,0.0236143111752853,0.055943721592712,0.644083196305553,0.636676234435236,0.973233657602499
"C030006K11Rik",0.0343761564853386,-0.146693734048979,-0.0970000272303193,0.0918536060272395,0.0534880046861164,0.644045984707498,0.636701067204328,0.973233657602499
"Olfr465",-0.0636721521106881,-0.0294852799088599,0.00687063647744262,-0.010530738442235,0.0122139927424121,0.643963009756055,0.636756441530427,0.973233657602499
"Cyp11a1",0.08238491725584,0.000398805822318351,0.0389938627081228,-0.0420460950579293,0.0384134198809082,0.643960453045916,0.636758147822378,0.973233657602499
"Spem1",-0.0166723643089744,0.00788957762757278,0.116815540682222,0.0598987293771883,0.0227702684193719,0.64388858475577,0.636806112133327,0.973233657602499
"Haus5",-0.0550434497234774,-0.002718411336009,0.0707145849794196,-0.0395161131535878,0.0432453293577985,0.643848509135637,0.636832859113606,0.973233657602499
"Cnot4",-0.0152797099904762,-0.0408330346661626,0.0716548285042851,-0.0166877209404852,0.0352013415082782,0.643829149451287,0.636845780228923,0.973233657602499
"Olfr1494",-0.0211396016966495,0.0870356331393172,0.035600608986214,-0.111564015194183,0.0580820081246971,0.643527329105664,0.637047240430573,0.973378596635391
"Map7d1",0.0163728685906062,-0.0660074503985876,0.107386176589197,0.0167258452850265,0.0571676496493827,0.643522587308966,0.637050405774553,0.973378596635391
"Slc37a4",0.0521529823788794,-0.0555779552795691,-0.17058947061888,-0.0988665576353449,0.0501297421875214,0.643407968246519,0.637126921257198,0.973378596635391
"Scg2",-0.000769028046826453,-0.0357931499794168,-0.0215482000395059,-0.0913678681317302,0.0282127143730223,0.643374980835465,0.637148943351384,0.973378596635391
"Apoc1",-0.0684567268478326,0.0683962412817067,0.107818158971924,-0.0522554149444114,0.0251278877533943,0.64323238932886,0.637244140807157,0.97344446192773
"BC030500",0.0226307973245328,-0.10951672197428,-0.0606506952961032,-0.0437060930367799,0.0544531529663629,0.643039997160493,0.637372598374488,0.973529211202626
"Olfr640",0.0112966862559306,-0.136546204654039,-0.108858793198152,0.0250344135549152,0.0453029799060327,0.642986464077437,0.63740834412055,0.973529211202626
"Bicd1",-0.0926169256748347,-0.00366658186307804,0.0437218456393065,0.040864097839184,0.0403365437523008,0.642915269312822,0.637455884788536,0.973529211202626
"Dnajb13",0.07656344424334,0.0416162971547861,-0.00332869963645501,-0.00489700916543654,0.0248456933377528,0.642803205797435,0.637530719598282,0.973563947160053
"Cd14",0.0529983444038343,-0.0321168256541682,0.0118930573365014,0.0967273918031155,0.0432636031187161,0.642484205384718,0.637743770236184,0.973674873296531
"Nt5c1b",0.0380879827929723,0.092727641223587,0.132342547244859,0.0289195992777632,0.0528683108040193,0.642361186450211,0.637825940942535,0.973674873296531
"Npbwr1",-0.0684735040837742,0.132830025272475,0.074017660275277,-0.0994522216252876,0.0669658764782048,0.642270161020953,0.63788674515498,0.973674873296531
"Olfr1351",-0.0670611141228661,0.131445982400752,0.134313267353408,0.0194117778791379,0.049200962306096,0.642120006861447,0.637987053586435,0.973674873296531
"Il10rb",-0.0172271375291014,0.107228880776598,-0.0525601281431764,-0.0438012114290848,0.0407230247388936,0.641984385017239,0.63807766110347,0.973674873296531
"Tgds",-0.0501215285682657,-0.0105152164081363,-0.102258592237257,-0.0868966376336402,0.039903962788872,0.641945680477438,0.638103520449381,0.973674873296531
"Muc5b",0.00622539731397748,0.0545177642736501,-0.040630841681524,-0.0724390043588924,0.0165755288393944,0.641866668263653,0.638156311956849,0.973674873296531
"Zfp385a",-0.0222424495658828,0.135348372940185,0.0614679089157603,-0.0825237024003518,0.0630358793889643,0.641824330156487,0.638184600847212,0.973674873296531
"Zfp882",0.0525329358031001,-0.00244262427002067,-0.0972416722808663,0.000736200085405832,0.0279248775253251,0.641821844566018,0.638186261655322,0.973674873296531
"Farp1",0.0234579284492481,-0.0348192492443217,0.00422621210508688,0.116698589642644,0.0783444551706763,0.641602125505425,0.638333081382387,0.973674873296531
"E2f5",-0.115978220223451,0.0844268489893968,0.0567066577783146,-0.0253084049338885,0.0385412524041853,0.64150314986799,0.63839922430843,0.973674873296531
"Tmem81",-0.00640791317704501,-0.0395660162246729,-0.0188504612520152,-0.0727394560096339,0.0450915093010788,0.641499900668363,0.638401395728304,0.973674873296531
"Olfr896",-0.065405868283047,0.020475836499498,0.0594907354615263,-0.0365691749741608,0.0195740644605445,0.641490602000979,0.638407609991434,0.973674873296531
"Il12rb1",-0.0533124027434155,-0.0204278814193494,0.0382406273976962,-0.0308798869292464,0.0210678067811448,0.641430844620099,0.638447546380905,0.973674873296531
"Stpg2",-0.0354274916825883,0.0682496017268539,0.0307998884627305,-0.0872759278268215,0.0208573807324221,0.641375407822077,0.638484596470085,0.973674873296531
"Zfpm2",-0.0826081201908699,-0.0191175466641777,0.0142303359404111,0.066503802927983,0.065744565031461,0.641316476932206,0.63852398301558,0.973674873296531
"Tfcp2",0.0137306086796742,-0.0216092098232632,-0.0321285007215159,-0.0881406250641755,0.0399611553524523,0.641190269577465,0.638608338212765,0.973674873296531
"Tppp",-0.0391911285764478,-0.0398416482346104,0.0848329325276612,0.0769847637675408,0.0403680278539822,0.641165759165092,0.638624721307345,0.973674873296531
"Hhip",-0.0204482145825003,-0.138327565665619,-0.0905146947861883,-0.033288910358235,0.0442501427553021,0.640997991258125,0.638736865642204,0.973674873296531
"Ubap2l",0.0331553478800821,-0.0475229118155304,0.0829152884643936,0.0191894048203597,0.0252759017206467,0.640987235241379,0.638744055849225,0.973674873296531
"Vmn1r67",-0.0744888049316334,0.0779402147041552,-0.0295976178554316,0.00272855211030487,0.0241567004233886,0.640977631603709,0.638750475747399,0.973674873296531
"Fhdc1",0.128483476373976,-0.0629284740455825,-0.101255818332014,-0.0384482487180792,0.0534630587112389,0.64077339558067,0.638887012769036,0.973674873296531
"Olfr904",-0.053116081054063,0.0336490019006786,-0.0627656116567778,-0.0204193982162684,0.0107120249486569,0.640496010200665,0.639072476720651,0.973674873296531
"Cd6",0.0711187048704006,0.0468785477113545,0.0686026822096204,-0.0293258320692165,0.0335020377393874,0.64048674758558,0.639078670332352,0.973674873296531
"Bloc1s5",0.0354701591799049,-0.114722014828479,-0.00858925878446565,0.101051896821112,0.0617861133902822,0.640462406516782,0.639094946570451,0.973674873296531
"Tmc3",0.00547312496542374,-0.0764128509682358,-0.10586640278956,0.00842548374572861,0.0244625324682702,0.640416566074868,0.639125599473268,0.973674873296531
"Mrgprb4",-0.00205709159749482,-0.0942019263388143,-0.0273423276955445,0.0496330406004323,0.0151781516564538,0.640337219638268,0.639178659230729,0.973674873296531
"Nptxr",-0.0447012421523157,-0.0282611172208352,0.0308970575190057,-0.0378869230881405,0.0272637215539533,0.640310215812062,0.639196717490441,0.973674873296531
"Hipk1",-0.0589463119123963,-0.0725950509824176,0.0217544646519857,-0.0367121563566119,0.0568353836900239,0.640240761445983,0.639243164922779,0.973674873296531
"Arpc4",-0.0364663684087017,0.145693799582847,-0.0283213438441559,-0.0900683326516008,0.116034198818225,0.640232479098029,0.639248703840995,0.973674873296531
"Taf3",-0.0323804197829784,-0.0196209950610557,0.049643015468824,-0.0315334201443545,0.0137929737344535,0.640203141418426,0.639268323965221,0.973674873296531
"Zc3h6",-0.026227689897663,-0.0429103898312179,-0.0314829796163686,-0.0711294039140943,0.0265567803696186,0.640199989642358,0.639270431793565,0.973674873296531
"Fam181b",-0.0377801272025782,0.0933788421034951,-0.00928689954053634,-0.112382534104966,0.0531309020296131,0.64004847145122,0.639371767664283,0.973749864540862
"Slc10a7",0.0515622895920867,-0.00430807034932403,0.132200907238956,0.00498340731495593,0.0447502451420732,0.639796721741035,0.639540157440207,0.973797745953151
"Zkscan5",-0.0126586552386529,-0.0683256574474367,0.000690669669244835,-0.0286876856812819,0.0311206319878574,0.639772504523356,0.639556357030423,0.973797745953151
"C1qa",-0.00516330822727735,-0.0888024887825988,-0.0421114861605678,-0.00289993039944885,0.0311474741117611,0.639759093617519,0.639565328062311,0.973797745953151
"Gpm6a",0.0412736036984237,0.0410863369500781,-0.054737795419143,-0.0997049381826974,0.0460965232845372,0.63968989668368,0.639611617406147,0.973797745953151
"Ivd",0.116924628488201,-0.125809958690355,0.0745631752276037,0.0602716585956298,0.135817983851789,0.639446640061975,0.639774358122472,0.9739661768599
"Cct7",0.0701865018609508,0.0237708472129493,-0.0964150888440969,-0.0488933537206371,0.0558951021579784,0.639361698936191,0.639831189581592,0.973973361563769
"Ctag2",0.0352242093182605,-0.0886123552324505,0.0525204459522398,0.0163964629285749,0.0405607094397534,0.639138312858802,0.639980662920606,0.974090149494863
"Npy5r",-0.0442102709985069,-0.0962666436005878,-0.00628967190107726,0.0234258080244496,0.0464086736928438,0.639091263117232,0.640012147447669,0.974090149494863
"Col5a3",-0.0442400046086956,-0.020074662010832,0.166738939570599,0.0234250517470075,0.0987496145284202,0.638987142454434,0.640081825323307,0.974116872835486
"Prelid2",-0.0208894786588221,-0.0448323574283476,0.08651808790484,0.0212221018534033,0.027268007250555,0.63889237060787,0.640145250407821,0.974127887983636
"Ccdc97",-0.0331474952820537,-0.0674526517781639,-0.114187340701939,-0.0893100990858859,0.0563386296901608,0.638820570928114,0.640193303804334,0.974127887983636
"1700019D03Rik",-0.016312670566617,-0.0762495661991195,0.0142361209708288,0.0658534820953154,0.0234204079028355,0.638664894070491,0.640297500216408,0.974207121381037
"Wdr86",-0.0329672820750409,-0.0727170889049759,-0.0227044061716354,0.088624310899842,0.0529580392137276,0.638295904747095,0.640544504806491,0.974503605603037
"Olfr1423",-0.102156412127767,0.0531463188261581,0.00327051753159691,-0.057375614339553,0.0231132216322179,0.638024058332779,0.640726513072033,0.974525225920542
"Castor2",0.0495462159274606,-0.00962321130637902,0.0727602826106135,-0.0477561445421208,0.0412057503860554,0.63795958451575,0.640769683949894,0.974525225920542
"Tnpo2",-0.0437248763837909,-0.00364633193039377,-0.0405125879775389,-0.107921630471504,0.0427300073640649,0.637958939230457,0.64077011603272,0.974525225920542
"Tgm3",0.123538421205539,-0.104716374299265,0.00923810690363354,0.040618690538492,0.0480150983356801,0.637902627848577,0.640807822703809,0.974525225920542
"Cyren",-0.0595064983752502,0.0969395872175402,0.00889651558882001,-0.0211909096731677,0.0219525048909993,0.637826586858312,0.640858742364282,0.974525225920542
"Cstf2",0.0361574071874767,-0.0767724145305496,-0.0824498371955859,0.0865065604617997,0.0414166366982739,0.637749821657056,0.640910149130048,0.974525225920542
"Agl",-0.0810988087128553,-0.101460323393332,0.0297168073465298,0.0075269564816698,0.111703856481554,0.637729576909134,0.640923706635383,0.974525225920542
"Mmp19",0.0460113621223322,-0.0986533883570572,0.00676625876173223,0.0842143698107317,0.0338011388769893,0.637640441686747,0.640983400507532,0.974526160092519
"Tbl3",-0.0921417333128499,-0.0596877394138615,0.0219686624724892,0.0089840900392346,0.0584870318160118,0.637517526378802,0.641065721679457,0.974526160092519
"Cnga3",-0.100020599600815,0.0573810155653496,0.0420081540719923,-0.0524369268957457,0.0358337222595671,0.637418664773724,0.641131937161368,0.974526160092519
"Tlr12",-0.0488968654438551,0.122519907437579,-0.011394078464778,-0.0852409224576932,0.0341596035685147,0.63739289607912,0.641149197093725,0.974526160092519
"Eci1",-0.0595002681759493,-0.00700302520425033,-0.00620301135064032,-0.111142239942773,0.0498200946617302,0.637263127998998,0.641236119750974,0.974526160092519
"Gpr173",-0.0126711213203089,-0.0996422979876367,0.0475373198854266,0.0897634867499427,0.0506099916611012,0.637199287380949,0.641278884423412,0.974526160092519
